270, 03.30. 00시 기준 1.3 이후 누계,경기,463,(+15),http://ncov.mohw.go.kr/,2020-03-30 오전 1:47:21
271, 03.30. 00시 기준 1.3 이후 누계,강원,36,(+2),http://ncov.mohw.go.kr/,2020-03-30 오전 1:47:25
272, 03.30. 00시 기준 1.3 이후 누계,충북,44,(+3),http://ncov.mohw.go.kr/,2020-03-30 오전 1:47:29
273, 03.30. 00시 기준 1.3 이후 누계,충남,127,0,http://ncov.mohw.go.kr/,2020-03-30 오전 1:47:32
274, 03.30. 00시 기준 1.3 이후 누계,전북,13,(+1),http://ncov.mohw.go.kr/,2020-03-30 오전 1:47:36
275, 03.30. 00시 기준 1.3 이후 누계,전남,9,0,http://ncov.mohw.go.kr/,2020-03-30 오전 1:47:40
276, 03.30. 00시 기준 1.3 이후 누계,경북,"1,298",(+11),http://ncov.mohw.go.kr/,2020-03-30 오전 1:47:44
277, 03.30. 00시 기준 1.3 이후 누계,경남,95,(+1),http://ncov.mohw.go.kr/,2020-03-30 오전 1:47:47
278, 04.13. 00시 기준 1.3 이후 누계,서울,610,(+8),http://ncov.mohw.go.kr/,2020-04-13 오후 12:14:26
279, 04.13. 00시 기준 1.3 이후 누계,부산,126,0,http://ncov.mohw.go.kr/,2020-04-13 오후 12:16:26
280, 04.13. 00시 기준 1.3 이후 누계,대구,"6,819",(+3),http://ncov.mohw.go.kr/,2020-04-13 오후 12:16:31
281, 04.13. 00시 기준 1.3 이후 누계,인천,87,(+1),http://ncov.mohw.go.kr/,2020-04-13 오후 12:16:33
282, 04.13. 00시 기준 1.3 이후 누계,광주,27,0,http://ncov.mohw.go.kr/,2020-04-13 오후 12:16:36
283, 04.13. 00시 기준 1.3 이후 누계,대전,39,0,http://ncov.mohw.go.kr/,2020-04-13 오후 12:16:38
284, 04.13. 00시 기준 1.3 이후 누계,울산,41,0,http://ncov.mohw.go.kr/,2020-04-13 오후 12:16:41
285, 04.13. 00시 기준 1.3 이후 누계,세종,46,0,http://ncov.mohw.go.kr/,2020-04-13 오후 12:16:44
